ID,ENTREVISTA,LOCUTOR,FALA_FIEL,FALA_HIGIENIZADA,NOTA_HUMANA,CONFIANCA_IA_FIEL,CONFIANCA_IA_HIGIENIZADA,ECE_FIEL,ECE_HIGIENIZADA
231,Galvao_Bueno,Milena Ciribelli,Galvão você tem 50 anos de experiência em locução né (?) você começou na época reduto masculino né (?) E isso foi até a minha geração né que foi o espaço da rádio Fluminense que deu espaço para as mulheres pro Roque como foi difícil né (?) mas da- a partir desse momento abriu as mulheres tomaram conta do Dael na TV também muito mais apresentadoras apareceram temos hoje boas narradoras esportivas (.) Mas o que você acha que falta para as mulheres explodirem também nesse espaço (?),Galvão você tem 50 anos de experiência em locução né (?) você começou na época reduto masculino né (?) E isso foi até a minha geração né que foi o espaço da rádio Fluminense que deu espaço para as mulheres pro Roque como foi difícil né (?) mas da- a partir desse momento abriu as mulheres tomaram conta do Dael na TV também muito mais apresentadoras apareceram temos hoje boas narradoras esportivas Mas o que você acha que falta para as mulheres explodirem também nesse espaço (?),85,61.71875,61.71875,23.28125,23.28125
232,Galvao_Bueno,Galvão Bueno,gente eu acredito em talento Independente de sexo Eu acredito em talento (.) Ah é claro que o mundo do do do esporte da comunicação das narrações tem muito tempo muito fechado você teve que lutar por seu espaço Mas eu ééé com quantas mulheres tão importantes eu trabalhei no mundo no mundo do esporte não vou citar nomes porque senão a gente entra na prorrogação né no tempo mas e acabaria pulando alguém e cometendo uma injustiça Mas você foi uma delas ééé ééé então eu não eu não vejo o que que falta falta talvez as pessoas pessoas se acostumarem um pouco mais (.) Talvez as pessoas se acostumarem um pouco mais gente é um outro mundo é um outro momento eu acredito em talento acredita em talento nós vamos fazer o reality e uma pessoa vai vencer e vai ter um contrato.,gente eu acredito em talento Independente de sexo Eu acredito em talento Ah é claro que o mundo do do do esporte da comunicação das narrações tem muito tempo muito fechado você teve que lutar por seu espaço Mas eu com quantas mulheres tão importantes eu trabalhei no mundo no mundo do esporte não vou citar nomes porque senão a gente entra na prorrogação né no tempo mas e acabaria pulando alguém e cometendo uma injustiça Mas você foi uma delas então eu não eu não vejo o que que falta falta talvez as pessoas pessoas se acostumarem um pouco mais Talvez as pessoas se acostumarem um pouco mais gente é um outro mundo é um outro momento eu acredito em talento acredita em talento nós vamos fazer o reality e uma pessoa vai vencer e vai ter um contrato.,75,49.0234375,58.59375,25.9765625,16.40625
233,Galvao_Bueno,Milena Ciribelli,mas é universo machista não Galvão (?),mas é universo machista não Galvão (?),100,20.01953125,20.01953125,79.98046875,79.98046875
234,Galvao_Bueno,Galvão Bueno,como é que é (?),como é que é (?),100,1.239013671875,1.239013671875,98.760986328125,98.760986328125
235,Galvao_Bueno,Milena Ciribelli,é um universo machista mulher não entende nada de futebol é um-,é um universo machista mulher não entende nada de futebol é um-,90,2.57568359375,2.57568359375,87.42431640625,87.42431640625
236,Galvao_Bueno,Galvão Bueno,já foi meio assim eu acho que hoje não é tanto já foi meio assim mas acho que hoje não é tanto então o o o o o que eu ia dizer não sei quem vai ganhar esse reality Quem vai ganhar esse contrato será um homem Será uma mulher será uma mulher será um homem quem for melhor ééé eu acho que as portas estão mais abertas mas não totalmente estão começando a se abrir digamos assim.,já foi meio assim eu acho que hoje não é tanto já foi meio assim mas acho que hoje não é tanto então o o o o o que eu ia dizer não sei quem vai ganhar esse reality Quem vai ganhar esse contrato será um homem Será uma mulher será uma mulher será um homem quem for melhor eu acho que as portas estão mais abertas mas não totalmente estão começando a se abrir digamos assim.,95,14.55078125,11.71875,80.44921875,83.28125
237,Galvao_Bueno,Fábio Seixas,se- Ô Galvão no no seu livro fala Galvão escrito em parceria com Ingo ostrovski grande grande amigo ééé você define o cena da seguinte forma abre aspas muito cruel consigo mesmo e se cobrava num nível próximo da loucura falando do perfeccionismo do cena (.) você não é a mesma coisa (?) era por isso que vocês se davam tão bem (?),se- Ô Galvão no no seu livro fala Galvão escrito em parceria com Ingo ostrovski grande grande amigo você define o cena da seguinte forma abre aspas muito cruel consigo mesmo e se cobrava num nível próximo da loucura falando do perfeccionismo do cena você não é a mesma coisa (?) era por isso que vocês se davam tão bem (?),80,19.82421875,17.96875,60.17578125,62.03125
238,Galvao_Bueno,Galvão Bueno,não da mesma do mesmo nível dele porque a importância dele era muito maor do que a minha e ele era muito mais Gênio do que eu ele era um cara obsecado eu sou um bom profissional ele era um gênio ééé ééé mas é cara cobrança sempre é possível fazer melhor (.) eu quero citar três coisinhas rápidas aqui de três pessoas que foram fundamentais na minha vida o bon- que me ensinou sempre é possível fazer melhor O Armando Nogueira que me ensinou um dia que eu errei uma narração de um gol do Brasil lá no no Arruda no Recife não ten- ideia de quanta coisa que eu inventei a luz que bateu no meu olho porque a bola que bateu nesse que pegou naquele que não sei o que não sei o que até conseguir saber quem é que fez o gol quando Voltei pro pro Rio no dia seguinte Armando Senhor venha cá você tá lá porque a gente acha que você é o melhor agora você perdeu ontem a chance de ser melhor ainda reconheça quando você errar peça desculpas a partir daí todos os erros foram milhares que eu cometi eu sempre eu sempre pedi desculpa e Pelé Pelé quer dizer Pelé porque o Pelé era Amado pelo mundo inteiro e não tinha momento para ele nunca nunca disse não a ninguém eu entende nós vivemos do Carinho deles então nós temos que ser eternamente carinhosos com para com eles (.) uma frase absolutamente fantástica vindo de um cara Fantástico como peré e eu levo minha vida assim (.) então eu me cobro Eu sempre me cobrei demais Sempre me cobrei demais ééé eu nem gostava muito de ver repetição das transmissões não porque eu ia achar um- de erro ia me incomodar mas eu eu sempre me cobrei demais (.) agora o cena a Irton cena do Brasil eu tive felizidade de mudar o nome dele né (?) E- on seno da Silva para E- on S- do Brasil e Ééé cara a cobrança dele com ele era cruel mesmo mas isso fazia parte dele como faz também faz parte de mim e faz parte de muita gente faz parte de muita gente (.) chegar ao sucesso não é difícil O difícil é conviver com o sucesso Isso é complicado.,não da mesma do mesmo nível dele porque a importância dele era muito maor do que a minha e ele era muito mais Gênio do que eu ele era um cara obsecado eu sou um bom profissional ele era um gênio mas é cara cobrança sempre é possível fazer melhor eu quero citar três coisinhas rápidas aqui de três pessoas que foram fundamentais na minha vida o bon- que me ensinou sempre é possível fazer melhor O Armando Nogueira que me ensinou um dia que eu errei uma narração de um gol do Brasil lá no no Arruda no Recife não ten- ideia de quanta coisa que eu inventei a luz que bateu no meu olho porque a bola que bateu nesse que pegou naquele que não sei o que não sei o que até conseguir saber quem é que fez o gol quando Voltei pro pro Rio no dia seguinte Armando Senhor venha cá você tá lá porque a gente acha que você é o melhor agora você perdeu ontem a chance de ser melhor ainda reconheça quando você errar peça desculpas a partir daí todos os erros foram milhares que eu cometi eu sempre eu sempre pedi desculpa e Pelé Pelé quer dizer Pelé porque o Pelé era Amado pelo mundo inteiro e não tinha momento para ele nunca nunca disse não a ninguém eu entende nós vivemos do Carinho deles então nós temos que ser eternamente carinhosos com para com eles uma frase absolutamente fantástica vindo de um cara Fantástico como peré e eu levo minha vida assim então eu me cobro Eu sempre me cobrei demais Sempre me cobrei demais eu nem gostava muito de ver repetição das transmissões não porque eu ia achar um- de erro ia me incomodar mas eu eu sempre me cobrei demais agora o cena a Irton cena do Brasil eu tive felizidade de mudar o nome dele né (?) E- on seno da Silva para E- on S- do Brasil e cara a cobrança dele com ele era cruel mesmo mas isso fazia parte dele como faz também faz parte de mim e faz parte de muita gente faz parte de muita gente chegar ao sucesso não é difícil O difícil é conviver com o sucesso Isso é complicado.,0,51.5625,48.828125,51.5625,48.828125
239,Galvao_Bueno,Gabriel Vaquer,Gabriel fota e meia viraliza uma foto sua quando você era muito jovem ainda acho que estudando lutando contra contra a ditadura militar ali no final dos anos 60 in- 70 Essa foto foi até mostrada num programa de porrada G- criogênio jato Esse negócio todo (.) isso você temeu pela democracia nos últimos anos do Brasil (?),Gabriel fota e meia viraliza uma foto sua quando você era muito jovem ainda acho que estudando lutando contra contra a ditadura militar ali no final dos anos 60 in- 70 Essa foto foi até mostrada num programa de porrada G- criogênio jato Esse negócio todo isso você temeu pela democracia nos últimos anos do Brasil (?),75,55.46875,52.734375,19.53125,22.265625
240,Galvao_Bueno,Galvão Bueno,eu eu não gosto de nada que seja feito que atente contra a democracia mas é é claro que a visão a medida que o tempo vai passando você vai mudando eu era o garot- Eu tinha 18 anos né (?) e vamos pra rua que vamos pra rua que vamos que vamos ééé foi um horror a ditadura militar foi um horror a repressão foi um horror eu não imagino que que o povo brasileiro aceitasse nada disso de novo não não não não não imagino ah ah qualquer movimento antidemocrático me me cria arrepio mas não vai acontecer.,eu eu não gosto de nada que seja feito que atente contra a democracia mas é é claro que a visão a medida que o tempo vai passando você vai mudando eu era o garot- Eu tinha 18 anos né (?) e vamos pra rua que vamos pra rua que vamos que vamos foi um horror a ditadura militar foi um horror a repressão foi um horror eu não imagino que que o povo brasileiro aceitasse nada disso de novo não não não não não imagino ah ah qualquer movimento antidemocrático me me cria arrepio mas não vai acontecer.,85,61.328125,64.0625,23.671875,20.9375
241,Galvao_Bueno,Vera Magalhães,eu vou fazer que nem os juízes de hoje dá um acréscimo Generoso olha mas veja que os acréscimos têm sido muito generosos mas eu vou contar com os jogadores aqui tanto da bancada quanto do Centro pra gente fazer um jogo rápido porque já me avisaram que tem três minutos mas eu não quero deixar de fazer uma rodada completa agora então Tiago depois Carol.,eu vou fazer que nem os juízes de hoje dá um acréscimo Generoso olha mas veja que os acréscimos têm sido muito generosos mas eu vou contar com os jogadores aqui tanto da bancada quanto do Centro pra gente fazer um jogo rápido porque já me avisaram que tem três minutos mas eu não quero deixar de fazer uma rodada completa agora então Tiago depois Carol.,100,13.0859375,13.0859375,86.9140625,86.9140625
242,Galvao_Bueno,Thiago Uberreich,G- essa lista que você passou pro Fábio você esqueceu de Darc Reis que é quem te colocou para treinar a narração não é isso (?),G- essa lista que você passou pro Fábio você esqueceu de Darc Reis que é quem te colocou para treinar a narração não é isso (?),90,31.8359375,31.8359375,58.1640625,58.1640625
243,Galvao_Bueno,Galvão Bueno,Ah cara sim sim sim porque eu eu trabalhava na rádio e TV Gazeta eu era comentarista de rádio e o da- tava de olho no meu trabalho e eu saí junto com Milton per- eu saí da da Gazeta foi para Record fiquei do- meses ééé porque o o o Daci me convidou para ser comentarista da rádio Bandeirantes Rádio Bandeirante Fior juliotti narrando Ah o scret do rádio eu era um menino 20 e Poucos Anos e ele e ele ele me disse depois da Copa de 78 isso era 77 o Mauro Pinheiro vai parar E aí você vai assumir lugar que é isso (?) quer dizer eu vou sou comentarista titular da Rádio Bandeirante Fior gilote narrando que que é isso (?) e já peguei quero nem saber e fui lá com com com Paulinho com peruz- tava 40 sei lá 45 dias lá tomei uma dura de todo mundo gente embora e aí pção- e aí passou o da falou para mim- ão não deu certo não fou o quê (?) Não não deu certo porque nós íamos tem uma pessoa que ia pro pro rio para ser narrador que também comentarista não vai porque a família não quer então que que eu posso te prometer no eu falei ô da eu pedi demissão cara eu eu tenho filho já tinha filho eu tenho uma vida para tocar (.) ele falou vem para cá que eu tive uma ideia (.) Aí ele disse assim vem que você não é carioca sou praticamente sua família toda não mora no Rio de Janeiro mora Então se o Liro Liro J- que ia sair no interior de São Paulo para ir pro Rio Por que que você não pode ir (?) Foi por um motivo eu não sei narrar eu nunca tinha narrado nada na vida ia ter as eliminatórias E a equipe da Bandeirante foi com solera com Alberto Helena com com com com o Chico e ele Vamos fazer assim a gente vai para o estúdio você narra e eu comento aqui a grandeza dele ele nos deixou muito cedo você narra e eu comento falei cara mas já tô com vergonha antes de começar e fizemos os jogos do Brasil e quando terminou eles fizeram uma reunião disseram eu acho que vai dar certo acho que vai dar certo fui me embora pro Rio Isso foi em 1977 tá aqui até hoje.,Ah cara sim sim sim porque eu eu trabalhava na rádio e TV Gazeta eu era comentarista de rádio e o da- tava de olho no meu trabalho e eu saí junto com Milton per- eu saí da da Gazeta foi para Record fiquei do- meses porque o o o Daci me convidou para ser comentarista da rádio Bandeirantes Rádio Bandeirante Fior juliotti narrando Ah o scret do rádio eu era um menino 20 e Poucos Anos e ele e ele ele me disse depois da Copa de 78 isso era 77 o Mauro Pinheiro vai parar E aí você vai assumir lugar que é isso (?) quer dizer eu vou sou comentarista titular da Rádio Bandeirante Fior gilote narrando que que é isso (?) e já peguei quero nem saber e fui lá com com com Paulinho com peruz- tava 40 sei lá 45 dias lá tomei uma dura de todo mundo gente embora e aí pção- e aí passou o da falou para mim- ão não deu certo não fou o quê (?) Não não deu certo porque nós íamos tem uma pessoa que ia pro pro rio para ser narrador que também comentarista não vai porque a família não quer então que que eu posso te prometer no eu falei ô da eu pedi demissão cara eu eu tenho filho já tinha filho eu tenho uma vida para tocar ele falou vem para cá que eu tive uma ideia Aí ele disse assim vem que você não é carioca sou praticamente sua família toda não mora no Rio de Janeiro mora Então se o Liro Liro J- que ia sair no interior de São Paulo para ir pro Rio Por que que você não pode ir (?) Foi por um motivo eu não sei narrar eu nunca tinha narrado nada na vida ia ter as eliminatórias E a equipe da Bandeirante foi com solera com Alberto Helena com com com com o Chico e ele Vamos fazer assim a gente vai para o estúdio você narra e eu comento aqui a grandeza dele ele nos deixou muito cedo você narra e eu comento falei cara mas já tô com vergonha antes de começar e fizemos os jogos do Brasil e quando terminou eles fizeram uma reunião disseram eu acho que vai dar certo acho que vai dar certo fui me embora pro Rio Isso foi em 1977 tá aqui até hoje.,25,60.546875,63.671875,35.546875,38.671875
